timestamp,pm25,temp,humidity,hour_sin,hour_cos,pm25_ma6
2024-01-01 00:00:00,12.889115070812437,27.402508984296514,75.67228307292348,0.0,1.0,12.889115070812437
2024-01-01 01:00:00,5.176039728706275,27.82708710548999,78.40488551578358,0.25881904510252074,0.9659258262890683,9.032577399759356
2024-01-01 02:00:00,8.48959751928244,27.828282310914044,76.09193713340187,0.49999999999999994,0.8660254037844387,8.851584106267051
2024-01-01 03:00:00,8.475183916804522,28.796174679381927,72.25690992907681,0.7071067811865476,0.7071067811865476,8.757484058901419
2024-01-01 04:00:00,8.950266199294363,25.898903058759092,78.47784310361568,0.8660254037844386,0.5000000000000001,8.796040486980008
2024-01-01 05:00:00,9.298053801029841,27.419148845491744,76.59281413418397,0.9659258262890683,0.25881904510252074,8.87970937265498
2024-01-01 06:00:00,17.439278041772965,29.233118656289733,68.98144890497449,1.0,6.123233995736766e-17,9.638069867815068
2024-01-01 07:00:00,22.349940444166002,28.537375977904336,79.28273033665079,0.9659258262890683,-0.25881904510252063,12.500386653725021
2024-01-01 08:00:00,25.58015083979639,29.24259607569869,78.17335362883804,0.8660254037844387,-0.4999999999999998,15.348812207144013
2024-01-01 09:00:00,25.230821833081684,28.72651294208824,76.57635904047338,0.7071067811865476,-0.7071067811865475,18.14141852652354
2024-01-01 10:00:00,33.06886141604149,26.880622270654552,80.47278566678645,0.49999999999999994,-0.8660254037844387,22.161184395981394
2024-01-01 11:00:00,28.032133733775893,28.62144835758262,78.127530511688,0.258819045102521,-0.9659258262890682,25.28353105143907
2024-01-01 12:00:00,27.15389233113642,28.057157815649322,78.9675795779263,1.2246467991473532e-16,-1.0,26.902633432999647
2024-01-01 13:00:00,20.54118795793296,30.221440198582837,78.7005802293038,-0.2588190451025208,-0.9659258262890683,26.60117468529414
2024-01-01 14:00:00,26.43636851481027,28.751957324502243,77.8701232860831,-0.4999999999999997,-0.8660254037844388,26.743877631129788
2024-01-01 15:00:00,20.83372329597373,28.469574050733044,70.23395317938677,-0.7071067811865471,-0.7071067811865479,26.01102787494513
2024-01-01 16:00:00,21.351514580051322,28.612044835118887,70.59980489127354,-0.8660254037844385,-0.5000000000000004,24.05813673561343
2024-01-01 17:00:00,79.2391308069069,28.407880071685746,78.17432760029577,-0.9659258262890683,-0.25881904510252063,32.592636247801934
2024-01-01 18:00:00,20.524289510261784,28.377249647371027,79.32435239119229,-1.0,-1.8369701987210297e-16,31.487702444322824
2024-01-01 19:00:00,24.22207760209289,27.665569173043014,73.52146853506152,-0.9659258262890684,0.2588190451025203,32.101184051682814
2024-01-01 20:00:00,17.92175354714645,28.4637494873289,72.30328327796474,-0.8660254037844386,0.5000000000000001,30.682081557072177
2024-01-01 21:00:00,21.876045400372675,28.873157375349376,76.44009982493428,-0.7071067811865477,0.7071067811865474,30.85580190780534
2024-01-01 22:00:00,21.581071588233346,28.98143289762016,71.30355726897339,-0.5000000000000004,0.8660254037844384,30.89406140916901
2024-01-01 23:00:00,14.163520083352045,28.85663582229138,75.16059464855833,-0.25881904510252157,0.9659258262890681,20.048126288576533
2024-01-02 00:00:00,14.252156287946733,29.421996865372897,74.60952991368082,0.0,1.0,19.002770751524025
2024-01-02 01:00:00,12.898887744482636,29.033239603335613,75.0090348867371,0.25881904510252074,0.9659258262890683,17.115572441922314
2024-01-02 02:00:00,7.153068055552745,28.535279701065946,81.3432482153042,0.49999999999999994,0.8660254037844387,15.320791526656697
2024-01-02 03:00:00,7.106268623622716,26.759515342202278,73.79552545249962,0.7071067811865476,0.7071067811865476,12.859162063865037
2024-01-02 04:00:00,7.91520287965715,26.75632222374969,75.86526507257626,0.8660254037844386,0.5000000000000001,10.581517279102338
2024-01-02 05:00:00,12.168554698474352,27.647870599686858,71.77610404097932,0.9659258262890683,0.25881904510252074,10.24902304828939
2024-01-02 06:00:00,15.97598639709126,27.93917319886661,78.54122290139176,1.0,6.123233995736766e-17,10.536328066480143
2024-01-02 07:00:00,20.3682800372518,29.28683560923868,75.18886684761934,0.9659258262890683,-0.25881904510252063,11.78122678194167
2024-01-02 08:00:00,28.454096074492117,25.10554181464681,79.2700652661373,0.8660254037844387,-0.4999999999999998,15.331398118431567
2024-01-02 09:00:00,27.06513809507614,26.848457119141123,68.37133077814168,0.7071067811865476,-0.7071067811865475,18.657876363673804
2024-01-02 10:00:00,30.138259470470423,27.683857209740697,75.57576523486514,0.49999999999999994,-0.8660254037844387,22.36171912880935
2024-01-02 11:00:00,29.12814888846026,26.87763530061807,76.15404131611645,0.258819045102521,-0.9659258262890682,25.188318160473667
2024-01-02 12:00:00,30.336319132047798,27.072800460494072,78.4997235388559,1.2246467991473532e-16,-1.0,27.58170694963309
2024-01-02 13:00:00,24.09565574056198,27.368160639005236,73.84664680719862,-0.2588190451025208,-0.9659258262890683,28.20293623351812
2024-01-02 14:00:00,23.7507889022214,26.917911875099865,78.14060152172647,-0.4999999999999997,-0.8660254037844388,27.419051704806336
2024-01-02 15:00:00,23.09080107550492,27.087728486143586,74.20529890468488,-0.7071067811865471,-0.7071067811865479,26.75666220154446
2024-01-02 16:00:00,23.87593032488062,29.21980052358421,76.07634980491078,-0.8660254037844385,-0.5000000000000004,25.712940677279494
2024-01-02 17:00:00,20.023442849940913,28.46730152017246,78.56840020625609,-0.9659258262890683,-0.25881904510252063,24.195489670859605
2024-01-02 18:00:00,20.382962850651786,28.61334182050746,73.02069868532824,-1.0,-1.8369701987210297e-16,22.536596957293607
2024-01-02 19:00:00,19.91387943907653,27.811691091540922,78.0392174030024,-0.9659258262890684,0.2588190451025203,21.839634240379365
2024-01-02 20:00:00,26.25886180446316,28.853334514226646,76.82962168911877,-0.8660254037844386,0.5000000000000001,22.257646390752985
2024-01-02 21:00:00,23.284879382193537,28.68644315325037,74.831336593606,-0.7071067811865477,0.7071067811865474,22.289992775201096
2024-01-02 22:00:00,18.094051336838856,28.433598366451402,73.83517864097296,-0.5000000000000004,0.8660254037844384,21.32634627719413
2024-01-02 23:00:00,18.929103532776438,27.17731209845717,69.54474568759026,-0.25881904510252157,0.9659258262890681,21.143956391000053
2024-01-03 00:00:00,11.552542426614954,27.385854793496396,75.61386270536184,0.0,1.0,19.67221965366058
2024-01-03 01:00:00,10.421744399014923,28.882437917448325,74.86607825659462,0.25881904510252074,0.9659258262890683,18.090197146983645
